Ticker,Preço,Market Cap,FCO,Adjusted FCO,Capex,Capex (Raw),Depreciação,Ajuste Expansão,Juros,Impostos,Arrendamentos,FCF,FCF Yield,Rev Growth 5Y,Setor,Status
EZTC3.SA,12.86,3566837248,503786000.0,354203000.0,-21775000.0,-21775000.0,20890000.0,False,81730000.0,53991000.0,20740000.0,175967000.0,0.04933418257271715,0.10157628206317448,Real Estate,🔴 Caro
CRM,259.43,213510881280,14996000000.0,15777000000.0,-594000000.0,-594000000.0,3631000000.0,False,276000000.0,2063000000.0,2737000000.0,10107000000.0,0.04733716585969028,0.09820006113830493,Technology,🔴 Caro
PSA,295.4,55196164096,3186449000.0,3184648000.0,-289378000.0,-289378000.0,1151840000.0,False,304495000.0,7228000.0,0.0,2583547000.0,0.0468066403220804,0.048750479098311095,Real Estate,🔴 Caro
BMOB3.SA,26.9,2244204032,117610000.0,205225000.0,-56611000.0,-56611000.0,69403000.0,False,1268000.0,37192000.0,5485000.0,104669000.0,0.046639698756231446,0.04752684730692991,Communication Services,🔴 Caro
V,375.28,700665495552,23059000000.0,38231000000.0,-1482000000.0,-1482000000.0,1220000000.0,False,589000000.0,4136000000.0,0.0,32024000000.0,0.04570511920923232,0.10921242130254294,Financial Services,🔴 Caro
ECOR3.SA,7.84,5453670912,4808677000.0,4800747000.0,-1358267000.0,-6583185000.0,1358267000.0,True,1980630000.0,925734000.0,293224000.0,242892000.0,0.04453734079655446,0.23872534513056043,Industrials,🔴 Caro
MRK,144.85,357369806848,16472000000.0,23448000000.0,-4112000000.0,-4112000000.0,5838000000.0,False,1357000000.0,2804000000.0,0.0,15175000000.0,0.04246301648660089,0.03122213027882159,Healthcare,🔴 Caro
SLB,53.32,79134515200,6489000000.0,6533000000.0,-1946000000.0,-1946000000.0,2109000000.0,False,558000000.0,840000000.0,0.0,3189000000.0,0.04029847143108548,0.08326017106596773,Energy,🔴 Caro
ALPA4.SA,13.02,8844896256,612229000.0,869308000.0,-221599000.0,-221599000.0,260534000.0,False,120637000.0,10306000.0,163418000.0,353348000.0,0.03994936625291719,0.029641947460103957,Consumer Cyclical,🔴 Caro
MDT,93.8,119983136768,7330000000.0,8753000000.0,-1904000000.0,-1904000000.0,2958000000.0,False,715000000.0,1299000000.0,60000000.0,4775000000.0,0.039797259253464626,0.05207603643755454,Healthcare,🔴 Caro
JNJ,266.32,641804206080,24530000000.0,37248000000.0,-5217000000.0,-5217000000.0,7503000000.0,False,971000000.0,5777000000.0,0.0,25283000000.0,0.03939363400938589,0.05599284954178807,Healthcare,🔴 Caro
IBM,249.09,234676256768,13193000000.0,16332000000.0,-1738000000.0,-1738000000.0,5021000000.0,False,1935000000.0,242000000.0,3347000000.0,9070000000.0,0.038648988717109825,0.03718179905928398,Technology,🔴 Caro
VULC3.SA,13.29,4174560768,541593000.0,733367000.0,-130952000.0,-241397000.0,130952000.0,True,92019000.0,311190000.0,38430000.0,160776000.0,0.0385132733561875,0.11958868088674746,Consumer Cyclical,🔴 Caro
LMT,529.38,122176012288,8557000000.0,8371000000.0,-1649000000.0,-1649000000.0,1687000000.0,False,1118000000.0,905000000.0,0.0,4699000000.0,0.038460904984550154,0.043838941337237536,Industrials,🔴 Caro
HON,201.38,63825379328,6408000000.0,6760000000.0,-986000000.0,-986000000.0,1388000000.0,False,1344000000.0,1008000000.0,983000000.0,2439000000.0,0.038213638926702286,0.0182371617394117,Industrials,🔴 Caro
DIS,108.59,187500920832,18101000000.0,18531000000.0,-5326000000.0,-8024000000.0,5326000000.0,True,1812000000.0,1428000000.0,2851000000.0,7114000000.0,0.03794114700041454,0.045093923223104904,Communication Services,🔴 Caro
BKNG,175.35,131754573824,9409000000.0,8874000000.0,-322000000.0,-322000000.0,768000000.0,False,1617000000.0,1428000000.0,557000000.0,4950000000.0,0.03756985322279813,0.1634869878187224,Consumer Cyclical,🔴 Caro
HYPE3.SA,23.53,16565025792,2574431000.0,2188437000.0,-317223000.0,-799362000.0,317223000.0,True,1043670000.0,290754000.0,0.0,536790000.0,0.03240502047749543,0.006704433804989085,Healthcare,🔴 Caro
ABBV,261.77,462578286592,19030000000.0,21392000000.0,-1214000000.0,-1214000000.0,8139000000.0,False,2893000000.0,2364000000.0,0.0,14921000000.0,0.03225616167574358,0.017525049181538188,Healthcare,🔴 Caro
VBBR3.SA,37.7,45097230336,6666000000.0,6939000000.0,-1452000000.0,-1452000000.0,1068000000.0,False,2713000000.0,473000000.0,851000000.0,1450000000.0,0.032152750605673026,0.014146632171119222,Consumer Cyclical,🔴 Caro
KEPL3.SA,6.58,1140035328,120350000.0,171778000.0,-38000000.0,-69242000.0,38000000.0,True,48799000.0,32365000.0,18003000.0,34611000.0,0.030359585488213922,-0.06365971166370565,Industrials,🔴 Caro
MOTV3.SA,16.38,32922804224,5747434000.0,6696014000.0,-1532081000.0,-9632676000.0,1532081000.0,True,3153005000.0,997907000.0,26918000.0,986103000.0,0.029951974725201343,-0.005786228095103763,Industrials,🔴 Caro
PEP,136.34,186240434176,12087000000.0,13732000000.0,-4415000000.0,-4415000000.0,4178000000.0,False,1121000000.0,1949000000.0,719000000.0,5528000000.0,0.02968206138724933,0.028259092561689236,Consumer Defensive,🔴 Caro
AMGN,381.5,206251114496,9958000000.0,11936000000.0,-1858000000.0,-1858000000.0,5167000000.0,False,2755000000.0,1265000000.0,0.0,6058000000.0,0.029371962497286228,0.11766399097603264,Healthcare,🔴 Caro
SCHW,107.31,185575014400,9311000000.0,12316000000.0,-548000000.0,-548000000.0,1362000000.0,False,3754000000.0,2607000000.0,37000000.0,5370000000.0,0.028937085185536702,0.048342956030810846,Financial Services,🔴 Caro
VLO,382.95,110261821440,5826000000.0,6325000000.0,-796000000.0,-796000000.0,3158000000.0,False,556000000.0,759000000.0,1084000000.0,3130000000.0,0.028386978911854988,-0.11397235202184985,Energy,🔴 Caro
CMIG4.SA,11.22,32096851968,4077000000.0,4661000000.0,-1078000000.0,-1078000000.0,1533000000.0,False,1503000000.0,771000000.0,417000000.0,892000000.0,0.02779088743311364,0.10361338553826949,Utilities,🔴 Caro
META,665.6,1695620005888,115800000000.0,116685000000.0,-18616000000.0,-69691000000.0,18616000000.0,True,1165000000.0,25474000000.0,25153000000.0,46277000000.0,0.02729208185755312,0.19893831442939258,Communication Services,🔴 Caro
ABT,103.09,178385207296,9566000000.0,10369000000.0,-2171000000.0,-2171000000.0,3116000000.0,False,493000000.0,1942000000.0,931000000.0,4832000000.0,0.027087447850886622,0.005127944169646348,Healthcare,🔴 Caro
MA,574.42,503197597696,17648000000.0,19090000000.0,-1215000000.0,-1215000000.0,1143000000.0,False,722000000.0,3610000000.0,0.0,13543000000.0,0.026913880475601594,0.1382198495222513,Financial Services,🔴 Caro
TMO,613.62,226884337664,7818000000.0,9584000000.0,-1525000000.0,-1525000000.0,2780000000.0,False,1419000000.0,547000000.0,0.0,6093000000.0,0.026855093051964263,-0.0026639607700198464,Healthcare,🔴 Caro
EOG,148.54,77913563136,10044000000.0,10884000000.0,-6594000000.0,-6594000000.0,4461000000.0,False,235000000.0,1382000000.0,589000000.0,2084000000.0,0.02674758945836334,-0.08514403108878354,Energy,🔴 Caro
